Time [s],Value,Parity Error,Framing Error
51.7051175s,0x00,,
51.70635575s,0x00,,
51.707594s,0x00,,
51.7088325s,0x00,,
51.71007075s,0x00,,
51.711309s,0x00,,
51.71254725s,0x00,,
51.7137855s,0x82,,
51.90118175s,0xFE,,
51.90242s,0x55,,
51.9036585s,0xEF,,
51.90489675s,0x2F,,
51.906135s,0x7C,,
51.90737325s,0x00,,
51.9086115s,0x00,,
51.90985s,0x00,,
51.91108825s,0x00,,
51.9123265s,0x00,,
51.91356475s,0x00,,
51.914803s,0x00,,
51.9160415s,0x00,,
51.91727975s,0x00,,
51.918518s,0x00,,
51.91975625s,0x00,,
51.92099475s,0x00,,
51.922233s,0x00,,
51.92347125s,0x00,,
51.9247095s,0x00,,
51.92594775s,0x00,,
51.92718625s,0x00,,
51.9284245s,0x00,,
51.92966275s,0x00,,
51.930901s,0x00,,
51.93213925s,0x00,,
51.93337775s,0x00,,
51.934616s,0x00,,
51.93585425s,0x00,,
51.9370925s,0x00,,
51.93833075s,0x01,,
51.93956925s,0x00,,
51.9408075s,0x00,,
51.94204575s,0x00,,
51.943284s,0x00,,
51.94452225s,0x00,,
51.94576075s,0x00,,
51.946999s,0x00,,
51.94823725s,0x00,,
51.9494755s,0x00,,
51.95071375s,0x00,,
51.95195225s,0x00,,
51.9531905s,0x00,,
51.95442875s,0x00,,
51.955667s,0x00,,
51.9569055s,0x00,,
51.95814375s,0x00,,
51.959382s,0x00,,
51.96062025s,0x00,,
51.9618585s,0x00,,
51.963097s,0xAC,,
52.095492s,0xFE,,
52.09673025s,0x55,,
52.0979685s,0xEF,,
52.09920675s,0x2C,,
52.100445s,0x7D,,
52.1016835s,0x00,,
52.10292175s,0x00,,
52.10416s,0x00,,
52.10539825s,0x00,,
52.10663675s,0x00,,
52.107875s,0x00,,
52.10911325s,0x00,,
52.1103515s,0x00,,
52.11158975s,0x00,,
52.11282825s,0x00,,
52.1140665s,0x00,,
52.11530475s,0x00,,
52.116543s,0x00,,
52.11778125s,0x00,,
52.11901975s,0x00,,
52.120258s,0x18,,
52.12149625s,0x01,,
52.1227345s,0x00,,
52.12397275s,0x00,,
52.12521125s,0x00,,
52.1264495s,0x00,,
52.12768775s,0x00,,
52.128926s,0x00,,
52.13016425s,0x00,,
52.13140275s,0x05,,
52.132641s,0x00,,
52.13387925s,0x08,,
52.1351175s,0x3B,,
52.13635575s,0x11,,
52.13759425s,0x00,,
52.1388325s,0x04,,
52.14007075s,0x08,,
52.141309s,0x01,,
52.14254725s,0x2C,,
52.14378575s,0x32,,
52.145024s,0x00,,
52.14626225s,0x00,,
52.1475005s,0x20,,
52.14873875s,0x06,,
52.14997725s,0x0A,,
52.1512155s,0x32,,
52.15245375s,0x00,,
52.153692s,0xE8,,
52.2997085s,0xFE,,
52.30094675s,0x55,,
52.302185s,0xEF,,
52.30342325s,0x2F,,
52.30466175s,0x7C,,
52.3059s,0x00,,
52.30713825s,0x00,,
52.3083765s,0x00,,
52.30961475s,0x00,,
52.310853s,0x00,,
52.3120915s,0x00,,
52.31332975s,0x00,,
52.314568s,0x00,,
52.31580625s,0x00,,
52.31704475s,0x00,,
52.318283s,0x00,,
52.31952125s,0x00,,
52.3207595s,0x00,,
52.32199775s,0x00,,
52.32323625s,0x00,,
52.3244745s,0x00,,
52.32571275s,0x00,,
52.326951s,0x00,,
52.32818925s,0x00,,
52.32942775s,0x00,,
52.330666s,0x00,,
52.33190425s,0x00,,
52.3331425s,0x00,,
52.33438075s,0x00,,
52.33561925s,0x00,,
52.3368575s,0x01,,
52.33809575s,0x00,,
52.339334s,0x00,,
52.34057225s,0x00,,
52.34181075s,0x00,,
52.343049s,0x00,,
52.34428725s,0x00,,
52.3455255s,0x00,,
52.346764s,0x00,,
52.34800225s,0x00,,
52.3492405s,0x00,,
52.35047875s,0x00,,
52.351717s,0x00,,
52.3529555s,0x00,,
52.35419375s,0x00,,
52.355432s,0x00,,
52.35667025s,0x00,,
52.3579085s,0x00,,
52.359147s,0x00,,
52.36038525s,0x00,,
52.3616235s,0xAC,,
52.497011s,0xFE,,
52.49824925s,0x55,,
52.49948775s,0xEF,,
52.500726s,0x13,,
52.50196425s,0x7A,,
52.5032025s,0x01,,
52.50444075s,0x00,,
52.50567925s,0x00,,
52.5069175s,0x00,,
52.50815575s,0x00,,
52.509394s,0x00,,
52.5106325s,0x00,,
52.51187075s,0x00,,
52.513109s,0x00,,
52.51434725s,0x00,,
52.5155855s,0x00,,
52.516824s,0x00,,
52.51806225s,0x00,,
52.5193005s,0x00,,
52.52053875s,0x00,,
52.521777s,0x00,,
52.5230155s,0x00,,
52.52425375s,0x8E,,
52.69998925s,0xFE,,
52.7012275s,0x55,,
52.70246575s,0xEF,,
52.70370425s,0x2F,,
52.7049425s,0x7C,,
52.70618075s,0x00,,
52.707419s,0x00,,
52.70865725s,0x00,,
52.70989575s,0x00,,
52.711134s,0x00,,
52.71237225s,0x00,,
52.7136105s,0x00,,
52.71484875s,0x00,,
52.71608725s,0x00,,
52.7173255s,0x00,,
52.71856375s,0x00,,
52.719802s,0x00,,
52.72104025s,0x00,,
52.72227875s,0x00,,
52.723517s,0x00,,
52.72475525s,0x00,,
52.7259935s,0x00,,
52.727232s,0x00,,
52.72847025s,0x00,,
52.7297085s,0x00,,
52.73094675s,0x00,,
52.732185s,0x00,,
52.7334235s,0x00,,
52.73466175s,0x00,,
52.7359s,0x00,,
52.73713825s,0x01,,
52.7383765s,0x00,,
52.739615s,0x00,,
52.74085325s,0x00,,
52.7420915s,0x00,,
52.74332975s,0x00,,
52.744568s,0x00,,
52.7458065s,0x00,,
52.74704475s,0x00,,
52.748283s,0x00,,
52.74952125s,0x00,,
52.7507595s,0x00,,
52.751998s,0x00,,
52.75323625s,0x00,,
52.7544745s,0x00,,
52.75571275s,0x00,,
52.756951s,0x00,,
52.7581895s,0x00,,
52.75942775s,0x00,,
52.760666s,0x00,,
52.76190425s,0xAC,,
52.89368025s,0xFE,,
52.8949185s,0x55,,
52.89615675s,0xEF,,
52.897395s,0x0D,,
52.8986335s,0x7B,,
52.89987175s,0x00,,
52.90111s,0x00,,
52.90234825s,0x00,,
52.9035865s,0x00,,
52.904825s,0x00,,
52.90606325s,0x00,,
52.9073015s,0x00,,
52.90853975s,0x00,,
52.909778s,0x00,,
52.9110165s,0x00,,
52.91225475s,0x00,,
52.913493s,0x88,,
53.0983095s,0xFE,,
53.09954775s,0x55,,
53.100786s,0xEF,,
53.10202425s,0x2F,,
53.10326275s,0x7C,,
53.104501s,0x00,,
53.10573925s,0x00,,
53.1069775s,0x00,,
53.10821575s,0x00,,
53.10945425s,0x00,,
53.1106925s,0x00,,
53.11193075s,0x00,,
53.113169s,0x00,,
53.11440725s,0x00,,
53.11564575s,0x00,,
53.116884s,0x00,,
53.11812225s,0x00,,
53.1193605s,0x00,,
53.12059875s,0x00,,
53.12183725s,0x00,,
53.1230755s,0x00,,
53.12431375s,0x00,,
53.125552s,0x00,,
53.12679025s,0x00,,
53.12802875s,0x00,,
53.129267s,0x00,,
53.13050525s,0x00,,
53.1317435s,0x00,,
53.13298175s,0x00,,
53.13422025s,0x00,,
53.1354585s,0x01,,
53.13669675s,0x00,,
53.137935s,0x00,,
53.1391735s,0x00,,
53.14041175s,0x00,,
53.14165s,0x00,,
53.14288825s,0x00,,
53.1441265s,0x00,,
53.145365s,0x00,,
53.14660325s,0x00,,
53.1478415s,0x00,,
53.14907975s,0x00,,
53.150318s,0x00,,
53.1515565s,0x00,,
53.15279475s,0x00,,
53.154033s,0x00,,
53.15527125s,0x00,,
53.1565095s,0x00,,
53.157748s,0x00,,
53.15898625s,0x00,,
53.1602245s,0xAC,,
53.302526s,0xFE,,
53.30376425s,0x55,,
53.3050025s,0xEF,,
53.30624075s,0x0B,,
53.307479s,0x77,,
53.3087175s,0x00,,
53.30995575s,0x00,,
53.311194s,0x00,,
53.31243225s,0x00,,
53.31367075s,0x00,,
53.314909s,0x00,,
53.31614725s,0x00,,
53.3173855s,0x00,,
53.31862375s,0x00,,
53.31986225s,0x82,,
53.503853s,0xFE,,
53.50509125s,0x55,,
53.5063295s,0xEF,,
53.507568s,0x2F,,
53.50880625s,0x7C,,
53.5100445s,0x00,,
53.51128275s,0x00,,
53.512521s,0x00,,
53.5137595s,0x00,,
53.51499775s,0x00,,
53.516236s,0x00,,
53.51747425s,0x00,,
53.5187125s,0x00,,
53.519951s,0x00,,
53.52118925s,0x00,,
53.5224275s,0x00,,
53.52366575s,0x00,,
53.52490425s,0x00,,
53.5261425s,0x00,,
53.52738075s,0x00,,
53.528619s,0x00,,
53.52985725s,0x00,,
53.53109575s,0x00,,
53.532334s,0x00,,
53.53357225s,0x00,,
53.5348105s,0x00,,
53.53604875s,0x00,,
53.53728725s,0x00,,
53.5385255s,0x00,,
53.53976375s,0x00,,
53.541002s,0x01,,
53.54224025s,0x00,,
53.54347875s,0x00,,
53.544717s,0x00,,
53.54595525s,0x00,,
53.5471935s,0x00,,
53.548432s,0x00,,
53.54967025s,0x00,,
53.5509085s,0x00,,
53.55214675s,0x00,,
53.553385s,0x00,,
53.55462325s,0x00,,
53.55586175s,0x00,,
53.5571s,0x00,,
53.55833825s,0x00,,
53.5595765s,0x00,,
53.56081475s,0x00,,
53.56205325s,0x00,,
53.5632915s,0x00,,
53.56452975s,0x00,,
53.565768s,0xAC,,
53.7038385s,0xFE,,
53.705077s,0x55,,
53.70631525s,0xEF,,
53.7075535s,0x2C,,
53.70879175s,0x7D,,
53.71003s,0x00,,
53.7112685s,0x00,,
53.71250675s,0x00,,
53.713745s,0x00,,
53.71498325s,0x00,,
53.7162215s,0x00,,
53.71746s,0x00,,
53.71869825s,0x00,,
53.7199365s,0x00,,
53.72117475s,0x00,,
53.722413s,0x00,,
53.7236515s,0x00,,
53.72488975s,0x00,,
53.726128s,0x00,,
53.72736625s,0x00,,
53.7286045s,0x18,,
53.729843s,0x01,,
53.73108125s,0x00,,
53.7323195s,0x00,,
53.73355775s,0x00,,
53.734796s,0x00,,
53.7360345s,0x00,,
53.73727275s,0x00,,
53.738511s,0x00,,
53.73974925s,0x05,,
53.7409875s,0x00,,
53.742226s,0x08,,
53.74346425s,0x3B,,
53.7447025s,0x11,,
53.74594075s,0x00,,
53.74717925s,0x04,,
53.7484175s,0x08,,
53.74965575s,0x01,,
53.750894s,0x2C,,
53.75213225s,0x32,,
53.75337075s,0x00,,
53.754609s,0x00,,
53.75584725s,0x20,,
53.7570855s,0x06,,
53.75832375s,0x0A,,
53.75956225s,0x32,,
53.7608005s,0x00,,
53.76203875s,0xE8,,
53.91548475s,0xFE,,
53.91672325s,0x55,,
53.9179615s,0xEF,,
53.91919975s,0x2F,,
53.920438s,0x7C,,
53.92167625s,0x00,,
53.92291475s,0x00,,
53.924153s,0x00,,
53.92539125s,0x00,,
53.9266295s,0x00,,
53.92786775s,0x00,,
53.92910625s,0x00,,
53.9303445s,0x00,,
53.93158275s,0x00,,
53.932821s,0x00,,
53.9340595s,0x00,,
53.93529775s,0x00,,
53.936536s,0x00,,
53.93777425s,0x00,,
53.9390125s,0x00,,
53.940251s,0x00,,
53.94148925s,0x00,,
53.9427275s,0x00,,
53.94396575s,0x00,,
53.945204s,0x00,,
53.9464425s,0x00,,
53.94768075s,0x00,,
53.948919s,0x00,,
53.95015725s,0x00,,
53.9513955s,0x00,,
53.952634s,0x01,,
53.95387225s,0x00,,
53.9551105s,0x00,,
53.95634875s,0x00,,
53.957587s,0x00,,
53.9588255s,0x00,,
53.96006375s,0x00,,
53.961302s,0x00,,
53.96254025s,0x00,,
53.9637785s,0x00,,
53.965017s,0x00,,
53.96625525s,0x00,,
53.9674935s,0x00,,
53.96873175s,0x00,,
53.96997s,0x00,,
53.9712085s,0x00,,
53.97244675s,0x00,,
53.973685s,0x00,,
53.97492325s,0x00,,
53.9761615s,0x00,,
53.9774s,0xAC,,
54.11134275s,0xFE,,
54.112581s,0x55,,
54.1138195s,0xEF,,
54.11505775s,0x13,,
54.116296s,0x7A,,
54.11753425s,0x01,,
54.1187725s,0x00,,
54.120011s,0x00,,
54.12124925s,0x00,,
54.1224875s,0x00,,
54.12372575s,0x00,,
54.124964s,0x00,,
54.1262025s,0x00,,
54.12744075s,0x00,,
54.128679s,0x00,,
54.12991725s,0x00,,
54.1311555s,0x00,,
54.132394s,0x00,,
54.13363225s,0x00,,
54.1348705s,0x00,,
54.13610875s,0x00,,
54.137347s,0x00,,
54.1385855s,0x8E,,
54.30668475s,0xFE,,
54.307923s,0x55,,
54.30916125s,0xEF,,
54.31039975s,0x2F,,
54.311638s,0x7C,,
54.31287625s,0x00,,
54.3141145s,0x00,,
54.31535275s,0x00,,
54.31659125s,0x00,,
54.3178295s,0x00,,
54.31906775s,0x00,,
54.320306s,0x00,,
54.32154425s,0x00,,
54.32278275s,0x00,,
54.324021s,0x00,,
54.32525925s,0x00,,
54.3264975s,0x00,,
54.32773575s,0x00,,
54.32897425s,0x00,,
54.3302125s,0x00,,
54.33145075s,0x00,,
54.332689s,0x00,,
54.33392725s,0x00,,
54.33516575s,0x00,,
54.336404s,0x00,,
54.33764225s,0x00,,
54.3388805s,0x00,,
54.34011875s,0x00,,
54.34135725s,0x00,,
54.3425955s,0x00,,
54.34383375s,0x01,,
54.345072s,0x00,,
54.3463105s,0x00,,
54.34754875s,0x00,,
54.348787s,0x00,,
54.35002525s,0x00,,
54.3512635s,0x00,,
54.352502s,0x00,,
54.35374025s,0x00,,
54.3549785s,0x00,,
54.35621675s,0x00,,
54.357455s,0x00,,
54.3586935s,0x00,,
54.35993175s,0x00,,
54.36117s,0x00,,
54.36240825s,0x00,,
54.3636465s,0x00,,
54.364885s,0x00,,
54.36612325s,0x00,,
54.3673615s,0x00,,
54.36859975s,0xAC,,
54.50698s,0xFE,,
54.50821825s,0x55,,
54.5094565s,0xEF,,
54.51069475s,0x0D,,
54.51193325s,0x7B,,
54.5131715s,0x00,,
54.51440975s,0x00,,
54.515648s,0x00,,
54.51688625s,0x00,,
54.51812475s,0x00,,
54.519363s,0x00,,
54.52060125s,0x00,,
54.5218395s,0x00,,
54.52307775s,0x00,,
54.52431625s,0x00,,
54.5255545s,0x00,,
54.52679275s,0x88,,
54.7069655s,0xFE,,
54.70820375s,0x55,,
54.709442s,0xEF,,
54.7106805s,0x2F,,
54.71191875s,0x7C,,
54.713157s,0x00,,
54.71439525s,0x00,,
54.7156335s,0x00,,
54.716872s,0x00,,
54.71811025s,0x00,,
54.7193485s,0x00,,
54.72058675s,0x00,,
54.721825s,0x00,,
54.7230635s,0x00,,
54.72430175s,0x00,,
54.72554s,0x00,,
54.72677825s,0x00,,
54.72801675s,0x00,,
54.729255s,0x00,,
54.73049325s,0x00,,
54.7317315s,0x00,,
54.73296975s,0x00,,
54.73420825s,0x00,,
54.7354465s,0x00,,
54.73668475s,0x00,,
54.737923s,0x00,,
54.73916125s,0x00,,
54.74039975s,0x00,,
54.741638s,0x00,,
54.74287625s,0x00,,
54.7441145s,0x01,,
54.74535275s,0x00,,
54.74659125s,0x00,,
54.7478295s,0x00,,
54.74906775s,0x00,,
54.750306s,0x00,,
54.75154425s,0x00,,
54.75278275s,0x00,,
54.754021s,0x00,,
54.75525925s,0x00,,
54.7564975s,0x00,,
54.75773575s,0x00,,
54.75897425s,0x00,,
54.7602125s,0x00,,
54.76145075s,0x00,,
54.762689s,0x00,,
54.7639275s,0x00,,
54.76516575s,0x00,,
54.766404s,0x00,,
54.76764225s,0x00,,
54.7688805s,0xAC,,
54.9292405s,0xFE,,
54.93047875s,0x55,,
54.93171725s,0xEF,,
54.9329555s,0x0B,,
54.93419375s,0x77,,
54.935432s,0x00,,
54.93667025s,0x00,,
54.93790875s,0x00,,
54.939147s,0x00,,
54.94038525s,0x00,,
54.9416235s,0x00,,
54.94286175s,0x00,,
54.94410025s,0x00,,
54.9453385s,0x00,,
54.94657675s,0x82,,
55.1046665s,0xFE,,
55.10590475s,0x55,,
55.107143s,0xEF,,
55.1083815s,0x2F,,
55.10961975s,0x7C,,
55.110858s,0x00,,
55.11209625s,0x00,,
55.11333475s,0x00,,
55.114573s,0x00,,
55.11581125s,0x00,,
55.1170495s,0x00,,
55.11828775s,0x00,,
55.11952625s,0x00,,
55.1207645s,0x00,,
55.12200275s,0x00,,
55.123241s,0x00,,
55.12447925s,0x00,,
55.12571775s,0x00,,
55.126956s,0x00,,
55.12819425s,0x00,,
55.1294325s,0x00,,
55.13067075s,0x00,,
55.13190925s,0x00,,
55.1331475s,0x00,,
55.13438575s,0x00,,
55.135624s,0x00,,
55.13686225s,0x00,,
55.13810075s,0x00,,
55.139339s,0x00,,
55.14057725s,0x00,,
55.1418155s,0x01,,
55.143054s,0x00,,
55.14429225s,0x00,,
55.1455305s,0x00,,
55.14676875s,0x00,,
55.148007s,0x00,,
55.1492455s,0x00,,
55.15048375s,0x00,,
55.151722s,0x00,,
55.15296025s,0x00,,
55.1541985s,0x00,,
55.155437s,0x00,,
55.15667525s,0x00,,
55.1579135s,0x00,,
55.15915175s,0x00,,
55.16039s,0x00,,
55.1616285s,0x00,,
55.16286675s,0x00,,
55.164105s,0x00,,
55.16534325s,0x00,,
55.1665815s,0xAC,,
55.3090895s,0xFE,,
55.31032775s,0x55,,
55.311566s,0xEF,,
55.31280425s,0x2C,,
55.3140425s,0x7D,,
55.315281s,0x00,,
55.31651925s,0x00,,
55.3177575s,0x00,,
55.31899575s,0x00,,
55.32023425s,0x00,,
55.3214725s,0x00,,
55.32271075s,0x00,,
55.323949s,0x00,,
55.32518725s,0x00,,
55.32642575s,0x00,,
55.327664s,0x00,,
55.32890225s,0x00,,
55.3301405s,0x00,,
55.33137875s,0x00,,
55.33261725s,0x00,,
55.3338555s,0x18,,
55.33509375s,0x01,,
55.336332s,0x00,,
55.33757025s,0x00,,
55.33880875s,0x00,,
55.340047s,0x00,,
55.34128525s,0x00,,
55.3425235s,0x00,,
55.34376175s,0x00,,
55.34500025s,0x05,,
55.3462385s,0x00,,
55.34747675s,0x08,,
55.348715s,0x3B,,
55.34995325s,0x11,,
55.35119175s,0x00,,
55.35243s,0x04,,
55.35366825s,0x08,,
55.3549065s,0x01,,
55.35614475s,0x2C,,
55.35738325s,0x32,,
55.3586215s,0x00,,
55.35985975s,0x00,,
55.361098s,0x20,,
55.36233625s,0x06,,
55.36357475s,0x0A,,
55.364813s,0x32,,
55.36605125s,0x00,,
55.3672895s,0xE8,,
55.51051975s,0xFE,,
55.511758s,0x55,,
55.51299625s,0xEF,,
55.5142345s,0x2F,,
55.515473s,0x7C,,
55.51671125s,0x00,,
55.5179495s,0x00,,
55.51918775s,0x00,,
55.520426s,0x00,,
55.5216645s,0x00,,
55.52290275s,0x00,,
55.524141s,0x00,,
55.52537925s,0x00,,
55.52661775s,0x00,,
55.527856s,0x00,,
55.52909425s,0x00,,
55.5303325s,0x00,,
55.53157075s,0x00,,
55.53280925s,0x00,,
55.5340475s,0x00,,
55.53528575s,0x00,,
55.536524s,0x00,,
55.53776225s,0x00,,
55.53900075s,0x00,,
55.540239s,0x00,,
55.54147725s,0x00,,
55.5427155s,0x00,,
55.54395375s,0x00,,
55.54519225s,0x00,,
55.5464305s,0x00,,
55.54766875s,0x01,,
55.548907s,0x00,,
55.55014525s,0x00,,
55.55138375s,0x00,,
55.552622s,0x00,,
55.55386025s,0x00,,
55.5550985s,0x00,,
55.556337s,0x00,,
55.55757525s,0x00,,
55.5588135s,0x00,,
55.56005175s,0x00,,
55.56129s,0x00,,
55.5625285s,0x00,,
55.56376675s,0x00,,
55.565005s,0x00,,
55.56624325s,0x00,,
55.5674815s,0x00,,
55.56872s,0x00,,
55.56995825s,0x00,,
55.5711965s,0x00,,
55.57243475s,0xAC,,
55.709267s,0xFE,,
55.71050525s,0x55,,
55.71174375s,0xEF,,
55.712982s,0x13,,
55.71422025s,0x7A,,
55.7154585s,0x01,,
55.71669675s,0x00,,
55.71793525s,0x00,,
55.7191735s,0x00,,
55.72041175s,0x00,,
55.72165s,0x00,,
55.72288825s,0x00,,
55.72412675s,0x00,,
55.725365s,0x00,,
55.72660325s,0x00,,
55.7278415s,0x00,,
55.72907975s,0x00,,
55.73031825s,0x00,,
55.7315565s,0x00,,
55.73279475s,0x00,,
55.734033s,0x00,,
55.73527125s,0x00,,
55.73650975s,0x8E,,
55.92060375s,0xFE,,
55.921842s,0x55,,
55.92308025s,0xEF,,
55.92431875s,0x2F,,
55.925557s,0x7C,,
55.92679525s,0x00,,
55.9280335s,0x00,,
55.92927175s,0x00,,
55.93051025s,0x00,,
55.9317485s,0x00,,
55.93298675s,0x00,,
55.934225s,0x00,,
55.9354635s,0x00,,
55.93670175s,0x00,,
55.93794s,0x00,,
55.93917825s,0x00,,
55.9404165s,0x00,,
55.941655s,0x00,,
55.94289325s,0x00,,
55.9441315s,0x00,,
55.94536975s,0x00,,
55.946608s,0x00,,
55.9478465s,0x00,,
55.94908475s,0x00,,
55.950323s,0x00,,
55.95156125s,0x00,,
55.9527995s,0x00,,
55.954038s,0x00,,
55.95527625s,0x00,,
55.9565145s,0x00,,
55.95775275s,0x01,,
55.958991s,0x00,,
55.9602295s,0x00,,
55.96146775s,0x00,,
55.962706s,0x00,,
55.96394425s,0x00,,
55.96518275s,0x00,,
55.966421s,0x00,,
55.96765925s,0x00,,
55.9688975s,0x00,,
55.97013575s,0x00,,
55.97137425s,0x00,,
55.9726125s,0x00,,
55.97385075s,0x00,,
55.975089s,0x00,,
55.97632725s,0x00,,
55.97756575s,0x00,,
55.978804s,0x00,,
55.98004225s,0x00,,
55.9812805s,0x00,,
55.98251875s,0xAC,,
56.111715s,0xFE,,
56.11295325s,0x55,,
56.1141915s,0xEF,,
56.11542975s,0x0D,,
56.11666825s,0x7B,,
56.1179065s,0x00,,
56.11914475s,0x00,,
56.120383s,0x00,,
56.12162125s,0x00,,
56.12285975s,0x00,,
56.124098s,0x00,,
56.12533625s,0x00,,
56.1265745s,0x00,,
56.12781275s,0x00,,
56.12905125s,0x00,,
56.1302895s,0x00,,
56.13152775s,0x88,,
56.3105655s,0xFE,,
56.31180375s,0x55,,
56.313042s,0xEF,,
56.3142805s,0x2F,,
56.31551875s,0x7C,,
56.316757s,0x00,,
56.31799525s,0x00,,
56.3192335s,0x00,,
56.320472s,0x00,,
56.32171025s,0x00,,
56.3229485s,0x00,,
56.32418675s,0x00,,
56.325425s,0x00,,
56.3266635s,0x00,,
56.32790175s,0x00,,
56.32914s,0x00,,
56.33037825s,0x00,,
56.3316165s,0x00,,
56.332855s,0x00,,
56.33409325s,0x00,,
56.3353315s,0x00,,
56.33656975s,0x00,,
56.337808s,0x00,,
56.3390465s,0x00,,
56.34028475s,0x00,,
56.341523s,0x00,,
56.34276125s,0x00,,
56.3439995s,0x00,,
56.345238s,0x00,,
56.34647625s,0x00,,
56.3477145s,0x01,,
56.34895275s,0x00,,
56.350191s,0x00,,
56.3514295s,0x00,,
56.35266775s,0x00,,
56.353906s,0x00,,
56.35514425s,0x00,,
56.35638275s,0x00,,
56.357621s,0x00,,
56.35885925s,0x00,,
56.3600975s,0x00,,
56.36133575s,0x00,,
56.36257425s,0x00,,
56.3638125s,0x00,,
56.36505075s,0x00,,
56.366289s,0x00,,
56.36752725s,0x00,,
56.36876575s,0x00,,
56.370004s,0x00,,
56.37124225s,0x00,,
56.3724805s,0xAC,,
56.51622675s,0xFE,,
56.517465s,0x55,,
56.51870325s,0xEF,,
56.5199415s,0x0B,,
56.52118s,0x77,,
56.52241825s,0x00,,
56.5236565s,0x00,,
56.52489475s,0x00,,
56.526133s,0x00,,
56.5273715s,0x00,,
56.52860975s,0x00,,
56.529848s,0x00,,
56.53108625s,0x00,,
56.5323245s,0x00,,
56.533563s,0x82,,
56.71074325s,0xFE,,
56.7119815s,0x55,,
56.71321975s,0xEF,,
56.714458s,0x2F,,
56.7156965s,0x7C,,
56.71693475s,0x00,,
56.718173s,0x00,,
56.71941125s,0x00,,
56.7206495s,0x00,,
56.721888s,0x00,,
56.72312625s,0x00,,
56.7243645s,0x00,,
56.72560275s,0x00,,
56.726841s,0x00,,
56.7280795s,0x00,,
56.72931775s,0x00,,
56.730556s,0x00,,
56.73179425s,0x00,,
56.7330325s,0x00,,
56.734271s,0x00,,
56.73550925s,0x00,,
56.7367475s,0x00,,
56.73798575s,0x00,,
56.739224s,0x00,,
56.7404625s,0x00,,
56.74170075s,0x00,,
56.742939s,0x00,,
56.74417725s,0x00,,
56.7454155s,0x00,,
56.746654s,0x00,,
56.74789225s,0x01,,
56.7491305s,0x00,,
56.75036875s,0x00,,
56.75160725s,0x00,,
56.7528455s,0x00,,
56.75408375s,0x00,,
56.755322s,0x00,,
56.75656025s,0x00,,
56.75779875s,0x00,,
56.759037s,0x00,,
56.76027525s,0x00,,
56.7615135s,0x00,,
56.76275175s,0x00,,
56.76399025s,0x00,,
56.7652285s,0x00,,
56.76646675s,0x00,,
56.767705s,0x00,,
56.7689435s,0x00,,
56.77018175s,0x00,,
56.77142s,0x00,,
56.77265825s,0xAC,,
56.9120705s,0xFE,,
56.91330875s,0x55,,
56.914547s,0xEF,,
56.91578525s,0x2C,,
56.9170235s,0x7D,,
56.918262s,0x00,,
56.91950025s,0x00,,
56.9207385s,0x00,,
56.92197675s,0x00,,
56.923215s,0x00,,
56.9244535s,0x00,,
56.92569175s,0x00,,
56.92693s,0x00,,
56.92816825s,0x00,,
56.9294065s,0x00,,
56.930645s,0x00,,
56.93188325s,0x00,,
56.9331215s,0x00,,
56.93435975s,0x00,,
56.935598s,0x00,,
56.9368365s,0x18,,
56.93807475s,0x01,,
56.939313s,0x00,,
56.94055125s,0x00,,
56.9417895s,0x00,,
56.943028s,0x00,,
56.94426625s,0x00,,
56.9455045s,0x00,,
56.94674275s,0x00,,
56.947981s,0x05,,
56.9492195s,0x00,,
56.95045775s,0x08,,
56.951696s,0x3B,,
56.95293425s,0x11,,
56.9541725s,0x00,,
56.955411s,0x04,,
56.95664925s,0x08,,
56.9578875s,0x01,,
56.95912575s,0x2C,,
56.96036425s,0x32,,
56.9616025s,0x00,,
56.96284075s,0x00,,
56.964079s,0x20,,
56.96531725s,0x06,,
56.96655575s,0x0A,,
56.967794s,0x32,,
56.96903225s,0x00,,
56.9702705s,0xE8,,
57.115771s,0xFE,,
57.11700925s,0x55,,
57.1182475s,0xEF,,
57.11948575s,0x2F,,
57.12072425s,0x7C,,
57.1219625s,0x00,,
57.12320075s,0x00,,
57.124439s,0x00,,
57.12567725s,0x00,,
57.12691575s,0x00,,
57.128154s,0x00,,
57.12939225s,0x00,,
57.1306305s,0x00,,
57.13186875s,0x00,,
57.13310725s,0x00,,
57.1343455s,0x00,,
57.13558375s,0x00,,
57.136822s,0x00,,
57.1380605s,0x00,,
57.13929875s,0x00,,
57.140537s,0x00,,
57.14177525s,0x00,,
57.1430135s,0x00,,
57.144252s,0x00,,
57.14549025s,0x00,,
57.1467285s,0x00,,
57.14796675s,0x00,,
57.149205s,0x00,,
57.1504435s,0x00,,
57.15168175s,0x00,,
57.15292s,0x01,,
57.15415825s,0x00,,
57.1553965s,0x00,,
57.156635s,0x00,,
57.15787325s,0x00,,
57.1591115s,0x00,,
57.16034975s,0x00,,
57.161588s,0x00,,
57.1628265s,0x00,,
57.16406475s,0x00,,
57.165303s,0x00,,
57.16654125s,0x00,,
57.1677795s,0x00,,
57.169018s,0x00,,
57.17025625s,0x00,,
57.1714945s,0x00,,
57.17273275s,0x00,,
57.173971s,0x00,,
57.1752095s,0x00,,
57.17644775s,0x00,,
57.177686s,0xAC,,
57.31720125s,0xFE,,
57.31843975s,0x55,,
57.319678s,0xEF,,
57.32091625s,0x13,,
57.3221545s,0x7A,,
57.32339275s,0x01,,
